enzid	name
27125	PLI_q2
84196	PLI_q2
10499	PLI_q2
1665	PLI_q2
5708	PLI_q2
NA	PLI_q2
65123	PLI_q2
64062	PLI_q2
8997	PLI_q2
9584	PLI_q2
9967	PLI_q2
3609	PLI_q2
56916	PLI_q2
9869	PLI_q2
9693	PLI_q2
6093	PLI_q2
26512	PLI_q2
8913	PLI_q2
9857	PLI_q2
79811	PLI_q2
9739	PLI_q2
6092	PLI_q2
3832	PLI_q2
3054	PLI_q2
55628	PLI_q2
57520	PLI_q2
10178	PLI_q2
781	PLI_q2
8671	PLI_q2
11325	PLI_q2
23033	PLI_q2
473	PLI_q2
2975	PLI_q2
108	PLI_q2
8642	PLI_q2
60560	PLI_q2
5586	PLI_q2
8805	PLI_q2
9810	PLI_q2
2904	PLI_q2
5927	PLI_q2
6240	PLI_q2
9874	PLI_q2
2737	PLI_q2
23405	PLI_q2
1291	PLI_q2
9972	PLI_q2
23135	PLI_q2
3837	PLI_q2
478	PLI_q2
6772	PLI_q2
176	PLI_q2
9682	PLI_q2
476	PLI_q2
57605	PLI_q2
10388	PLI_q2
23476	PLI_q2
23360	PLI_q2
9181	PLI_q2
80314	PLI_q2
7409	PLI_q2
5336	PLI_q2
5747	PLI_q2
29072	PLI_q2
7010	PLI_q2
988	PLI_q2
9632	PLI_q2
1642	PLI_q2
27161	PLI_q2
8087	PLI_q2
55705	PLI_q2
55187	PLI_q2
7415	PLI_q2
10869	PLI_q2
6924	PLI_q2
4216	PLI_q2
7520	PLI_q2
NA	PLI_q2
4649	PLI_q2
23125	PLI_q2
134957	PLI_q2
9343	PLI_q2
10725	PLI_q2
5469	PLI_q2
23002	PLI_q2
11083	PLI_q2
9620	PLI_q2
7317	PLI_q2
83737	PLI_q2
2146	PLI_q2
80018	PLI_q2
64750	PLI_q2
2909	PLI_q2
81	PLI_q2
6764	PLI_q2
9759	PLI_q2
23129	PLI_q2
255967	PLI_q2
547	PLI_q2
57628	PLI_q2
1272	PLI_q2
6774	PLI_q2
84444	PLI_q2
1523	PLI_q2
8243	PLI_q2
10523	PLI_q2
54881	PLI_q2
283373	PLI_q2
55083	PLI_q2
7917	PLI_q2
10277	PLI_q2
57468	PLI_q2
7403	PLI_q2
9909	PLI_q2
29066	PLI_q2
3096	PLI_q2
23025	PLI_q2
57513	PLI_q2
55691	PLI_q2
1975	PLI_q2
NA	PLI_q2
4131	PLI_q2
NA	PLI_q2
7804	PLI_q2
63893	PLI_q2
23253	PLI_q2
NA	PLI_q2
5293	PLI_q2
50488	PLI_q2
222663	PLI_q2
3897	PLI_q2
4133	PLI_q2
50807	PLI_q2
9101	PLI_q2
6059	PLI_q2
23385	PLI_q2
7786	PLI_q2
1434	PLI_q2
9887	PLI_q2
10243	PLI_q2
57169	PLI_q2
10079	PLI_q2
1301	PLI_q2
10297	PLI_q2
2899	PLI_q2
3798	PLI_q2
80204	PLI_q2
25925	PLI_q2
5291	PLI_q2
23415	PLI_q2
1130	PLI_q2
7248	PLI_q2
4040	PLI_q2
673	PLI_q2
6712	PLI_q2
6942	PLI_q2
55294	PLI_q2
NA	PLI_q2
51347	PLI_q2
9853	PLI_q2
23248	PLI_q2
NA	PLI_q2
23036	PLI_q2
5786	PLI_q2
84461	PLI_q2
8826	PLI_q2
51742	PLI_q2
8499	PLI_q2
164	PLI_q2
51747	PLI_q2
84629	PLI_q2
23271	PLI_q2
8880	PLI_q2
10914	PLI_q2
55626	PLI_q2
55735	PLI_q2
9777	PLI_q2
8662	PLI_q2
NA	PLI_q2
2550	PLI_q2
57479	PLI_q2
NA	PLI_q2
1785	PLI_q2
24137	PLI_q2
57507	PLI_q2
6239	PLI_q2
22880	PLI_q2
79572	PLI_q2
155435	PLI_q2
613	PLI_q2
4849	PLI_q2
9203	PLI_q2
23327	PLI_q2
8065	PLI_q2
NA	PLI_q2
23040	PLI_q2
2521	PLI_q2
10771	PLI_q2
8454	PLI_q2
23450	PLI_q2
10915	PLI_q2
81545	PLI_q2
NA	PLI_q2
NA	PLI_q2
27332	PLI_q2
57649	PLI_q2
79577	PLI_q2
63971	PLI_q2
10048	PLI_q2
3308	PLI_q2
5797	PLI_q2
11143	PLI_q2
57524	PLI_q2
4686	PLI_q2
23414	PLI_q2
80012	PLI_q2
6777	PLI_q2
1196	PLI_q2
26122	PLI_q2
23367	PLI_q2
7812	PLI_q2
57451	PLI_q2
11273	PLI_q2
57492	PLI_q2
29	PLI_q2
9378	PLI_q2
2048	PLI_q2
23193	PLI_q2
9515	PLI_q2
23122	PLI_q2
4670	PLI_q2
8473	PLI_q2
57584	PLI_q2
6594	PLI_q2
283455	PLI_q2
23060	PLI_q2
54880	PLI_q2
160518	PLI_q2
9826	PLI_q2
NA	PLI_q2
204851	PLI_q2
200424	PLI_q2
5788	PLI_q2
NA	PLI_q2
54897	PLI_q2
57496	PLI_q2
55714	PLI_q2
56995	PLI_q2
2324	PLI_q2
9472	PLI_q2
9832	PLI_q2
79832	PLI_q2
23293	PLI_q2
23030	PLI_q2
5045	PLI_q2
NA	PLI_q2
22976	PLI_q2
161	PLI_q2
57787	PLI_q2
7074	PLI_q2
6585	PLI_q2
2794	PLI_q2
87	PLI_q2
3516	PLI_q2
79893	PLI_q2
23243	PLI_q2
NA	PLI_q2
51729	PLI_q2
55832	PLI_q2
6272	PLI_q2
9113	PLI_q2
286826	PLI_q2
5976	PLI_q2
221092	PLI_q2
NA	PLI_q2
25921	PLI_q2
79699	PLI_q2
4771	PLI_q2
23140	PLI_q2
23369	PLI_q2
23130	PLI_q2
7091	PLI_q2
491	PLI_q2
29994	PLI_q2
10013	PLI_q2
22941	PLI_q2
8476	PLI_q2
1287	PLI_q2
4952	PLI_q2
NA	PLI_q2
23506	PLI_q2
6405	PLI_q2
27044	PLI_q2
8202	PLI_q2
54726	PLI_q2
2889	PLI_q2
7090	PLI_q2
23047	PLI_q2
8241	PLI_q2
51105	PLI_q2
5777	PLI_q2
107	PLI_q2
5579	PLI_q2
23196	PLI_q2
55690	PLI_q2
9520	PLI_q2
6197	PLI_q2
5310	PLI_q2
8498	PLI_q2
3192	PLI_q2
23152	PLI_q2
145567	PLI_q2
55342	PLI_q2
10155	PLI_q2
1832	PLI_q2
2011	PLI_q2
2066	PLI_q2
54487	PLI_q2
9379	PLI_q2
10946	PLI_q2
4915	PLI_q2
2119	PLI_q2
51322	PLI_q2
5581	PLI_q2
2043	PLI_q2
23416	PLI_q2
84159	PLI_q2
54778	PLI_q2
5979	PLI_q2
10963	PLI_q2
NA	PLI_q2
30000	PLI_q2
NA	PLI_q2
8573	PLI_q2
54467	PLI_q2
81609	PLI_q2
22862	PLI_q2
25852	PLI_q2
6812	PLI_q2
25	PLI_q2
23387	PLI_q2
29919	PLI_q2
7461	PLI_q2
84067	PLI_q2
79977	PLI_q2
3815	PLI_q2
84656	PLI_q2
5781	PLI_q2
26054	PLI_q2
5156	PLI_q2
23515	PLI_q2
22997	PLI_q2
196	PLI_q2
4661	PLI_q2
4848	PLI_q2
10427	PLI_q2
9498	PLI_q2
6925	PLI_q2
6776	PLI_q2
152485	PLI_q2
23560	PLI_q2
1759	PLI_q2
7174	PLI_q2
26135	PLI_q2
6311	PLI_q2
3720	PLI_q2
25885	PLI_q2
9649	PLI_q2
7158	PLI_q2
9369	PLI_q2
4756	PLI_q2
4753	PLI_q2
83660	PLI_q2
64783	PLI_q2
23244	PLI_q2
55777	PLI_q2
372	PLI_q2
79784	PLI_q2
745	PLI_q2
11100	PLI_q2
160	PLI_q2
8450	PLI_q2
55362	PLI_q2
102	PLI_q2
54521	PLI_q2
63976	PLI_q2
54764	PLI_q2
85358	PLI_q2
23235	PLI_q2
3156	PLI_q2
25904	PLI_q2
9839	PLI_q2
1431	PLI_q2
10979	PLI_q2
9788	PLI_q2
5582	PLI_q2
96459	PLI_q2
9782	PLI_q2
9927	PLI_q2
1499	PLI_q2
88	PLI_q2
10014	PLI_q2
57508	PLI_q2
57599	PLI_q2
3953	PLI_q2
10489	PLI_q2
10396	PLI_q2
9252	PLI_q2
7342	PLI_q2
27032	PLI_q2
3678	PLI_q2
10768	PLI_q2
NA	PLI_q2
23151	PLI_q2
10290	PLI_q2
9568	PLI_q2
9295	PLI_q2
5977	PLI_q2
2202	PLI_q2
2976	PLI_q2
84678	PLI_q2
79882	PLI_q2
79902	PLI_q2
3190	PLI_q2
10525	PLI_q2
89970	PLI_q2
5894	PLI_q2
1789	PLI_q2
5991	PLI_q2
91748	PLI_q2
9513	PLI_q2
1889	PLI_q2
4076	PLI_q2
1315	PLI_q2
NA	PLI_q2
NA	PLI_q2
23648	PLI_q2
1278	PLI_q2
85464	PLI_q2
2263	PLI_q2
27086	PLI_q2
1462	PLI_q2
23301	PLI_q2
22866	PLI_q2
9112	PLI_q2
5717	PLI_q2
57178	PLI_q2
5592	PLI_q2
55729	PLI_q2
55054	PLI_q2
79109	PLI_q2
284058	PLI_q2
NA	PLI_q2
26009	PLI_q2
7266	PLI_q2
55761	PLI_q2
10643	PLI_q2
286410	PLI_q2
133746	PLI_q2
8837	PLI_q2
26011	PLI_q2
NA	PLI_q2
1496	PLI_q2
NA	PLI_q2
53944	PLI_q2
10154	PLI_q2
8570	PLI_q2
85406	PLI_q2
5532	PLI_q2
23277	PLI_q2
1612	PLI_q2
54566	PLI_q2
9361	PLI_q2
4791	PLI_q2
NA	PLI_q2
5825	PLI_q2
9254	PLI_q2
6749	PLI_q2
26986	PLI_q2
56478	PLI_q2
4130	PLI_q2
752	PLI_q2
6294	PLI_q2
9169	PLI_q2
3092	PLI_q2
NA	PLI_q2
80232	PLI_q2
23094	PLI_q2
51317	PLI_q2
10054	PLI_q2
23272	PLI_q2
57609	PLI_q2
163	PLI_q2
7128	PLI_q2
25820	PLI_q2
5992	PLI_q2
10891	PLI_q2
118788	PLI_q2
23316	PLI_q2
1951	PLI_q2
56889	PLI_q2
153090	PLI_q2
84251	PLI_q2
1457	PLI_q2
115426	PLI_q2
5251	PLI_q2
23037	PLI_q2
9128	PLI_q2
58512	PLI_q2
22998	PLI_q2
NA	PLI_q2
57514	PLI_q2
538	PLI_q2
22938	PLI_q2
55841	PLI_q2
5048	PLI_q2
3075	PLI_q2
10813	PLI_q2
7862	PLI_q2
83637	PLI_q2
64332	PLI_q2
NA	PLI_q2
1973	PLI_q2
5923	PLI_q2
123169	PLI_q2
55809	PLI_q2
64506	PLI_q2
718	PLI_q2
10000	PLI_q2
1859	PLI_q2
8028	PLI_q2
NA	PLI_q2
4289	PLI_q2
7337	PLI_q2
29888	PLI_q2
9318	PLI_q2
NA	PLI_q2
57198	PLI_q2
80312	PLI_q2
695	PLI_q2
23314	PLI_q2
10746	PLI_q2
5252	PLI_q2
9416	PLI_q2
57473	PLI_q2
6877	PLI_q2
4774	PLI_q2
8539	PLI_q2
23530	PLI_q2
130507	PLI_q2
29959	PLI_q2
57556	PLI_q2
5885	PLI_q2
1741	PLI_q2
5007	PLI_q2
2778	PLI_q2
149041	PLI_q2
26133	PLI_q2
56479	PLI_q2
55553	PLI_q2
6046	PLI_q2
NA	PLI_q2
6602	PLI_q2
6421	PLI_q2
4215	PLI_q2
124245	PLI_q2
3800	PLI_q2
83394	PLI_q2
2318	PLI_q2
10576	PLI_q2
84456	PLI_q2
23131	PLI_q2
50804	PLI_q2
6874	PLI_q2
8986	PLI_q2
80031	PLI_q2
23469	PLI_q2
54796	PLI_q2
27347	PLI_q2
4810	PLI_q2
7690	PLI_q2
5782	PLI_q2
NA	PLI_q2
1445	PLI_q2
4983	PLI_q2
2009	PLI_q2
NA	PLI_q2
57167	PLI_q2
26088	PLI_q2
NA	PLI_q2
6558	PLI_q2
2890	PLI_q2
NA	PLI_q2
5529	PLI_q2
27245	PLI_q2
6655	PLI_q2
NA	PLI_q2
3932	PLI_q2
56658	PLI_q2
3070	PLI_q2
399687	PLI_q2
460	PLI_q2
23046	PLI_q2
8451	PLI_q2
6840	PLI_q2
6660	PLI_q2
3066	PLI_q2
152006	PLI_q2
23240	PLI_q2
64759	PLI_q2
53616	PLI_q2
10492	PLI_q2
54910	PLI_q2
10147	PLI_q2
85021	PLI_q2
10498	PLI_q2
116987	PLI_q2
3785	PLI_q2
9139	PLI_q2
4534	PLI_q2
2969	PLI_q2
NA	PLI_q2
80124	PLI_q2
3796	PLI_q2
7871	PLI_q2
23241	PLI_q2
2131	PLI_q2
22848	PLI_q2
5915	PLI_q2
23038	PLI_q2
8697	PLI_q2
28964	PLI_q2
2744	PLI_q2
6529	PLI_q2
9912	PLI_q2
23070	PLI_q2
5709	PLI_q2
6928	PLI_q2
80789	PLI_q2
6124	PLI_q2
221981	PLI_q2
55182	PLI_q2
54878	PLI_q2
23512	PLI_q2
23034	PLI_q2
1009	PLI_q2
51434	PLI_q2
23446	PLI_q2
4773	PLI_q2
1606	PLI_q2
5573	PLI_q2
57568	PLI_q2
116986	PLI_q2
3778	PLI_q2
166968	PLI_q2
5701	PLI_q2
29842	PLI_q2
4221	PLI_q2
9829	PLI_q2
10575	PLI_q2
4659	PLI_q2
119	PLI_q2
2917	PLI_q2
51684	PLI_q2
1459	PLI_q2
6301	PLI_q2
3187	PLI_q2
83548	PLI_q2
NA	PLI_q2
NA	PLI_q2
862	PLI_q2
1730	PLI_q2
23228	PLI_q2
91039	PLI_q2
11052	PLI_q2
10856	PLI_q2
4691	PLI_q2
800	PLI_q2
81573	PLI_q2
5536	PLI_q2
57795	PLI_q2
25957	PLI_q2
2122	PLI_q2
64423	PLI_q2
10236	PLI_q2
65083	PLI_q2
8648	PLI_q2
7057	PLI_q2
10513	PLI_q2
59272	PLI_q2
10625	PLI_q2
28514	PLI_q2
115548	PLI_q2
5743	PLI_q2
23005	PLI_q2
114880	PLI_q2
121256	PLI_q2
9705	PLI_q2
7016	PLI_q2
26040	PLI_q2
9479	PLI_q2
23149	PLI_q2
10482	PLI_q2
9775	PLI_q2
11063	PLI_q2
1656	PLI_q2
55234	PLI_q2
30837	PLI_q2
23592	PLI_q2
4629	PLI_q2
5962	PLI_q2
23160	PLI_q2
58525	PLI_q2
2736	PLI_q2
51701	PLI_q2
1654	PLI_q2
8850	PLI_q2
23031	PLI_q2
2107	PLI_q2
9846	PLI_q2
3899	PLI_q2
91	PLI_q2
23394	PLI_q2
1736	PLI_q2
8607	PLI_q2
100534599	PLI_q2
2064	PLI_q2
84961	PLI_q2
10769	PLI_q2
498	PLI_q2
23092	PLI_q2
7536	PLI_q2
3707	PLI_q2
4134	PLI_q2
54828	PLI_q2
9615	PLI_q2
5970	PLI_q2
79718	PLI_q2
114799	PLI_q2
5080	PLI_q2
8540	PLI_q2
11174	PLI_q2
7073	PLI_q2
8715	PLI_q2
58506	PLI_q2
22948	PLI_q2
3551	PLI_q2
10659	PLI_q2
10444	PLI_q2
492	PLI_q2
9344	PLI_q2
23114	PLI_q2
4302	PLI_q2
2334	PLI_q2
29979	PLI_q2
5989	PLI_q2
55749	PLI_q2
7203	PLI_q2
5924	PLI_q2
1739	PLI_q2
5725	PLI_q2
25782	PLI_q2
2932	PLI_q2
85463	PLI_q2
5298	PLI_q2
1147	PLI_q2
11091	PLI_q2
8678	PLI_q2
55666	PLI_q2
4842	PLI_q2
84132	PLI_q2
29890	PLI_q2
23026	PLI_q2
1956	PLI_q2
908	PLI_q2
2892	PLI_q2
80128	PLI_q2
2906	PLI_q2
57670	PLI_q2
5159	PLI_q2
30011	PLI_q2
NA	PLI_q2
156	PLI_q2
10658	PLI_q2
NA	PLI_q2
1653	PLI_q2
84991	PLI_q2
57459	PLI_q2
NA	PLI_q2
55726	PLI_q2
NA	PLI_q2
26049	PLI_q2
10642	PLI_q2
79595	PLI_q2
4194	PLI_q2
25999	PLI_q2
27339	PLI_q2
64326	PLI_q2
2130	PLI_q2
9989	PLI_q2
11275	PLI_q2
6096	PLI_q2
55095	PLI_q2
10413	PLI_q2
4209	PLI_q2
6850	PLI_q2
26051	PLI_q2
9732	PLI_q2
1822	PLI_q2
84441	PLI_q2
54514	PLI_q2
114883	PLI_q2
64282	PLI_q2
9922	PLI_q2
4836	PLI_q2
6907	PLI_q2
22820	PLI_q2
57659	PLI_q2
10846	PLI_q2
4175	PLI_q2
9575	PLI_q2
57348	PLI_q2
NA	PLI_q2
NA	PLI_q2
NA	PLI_q2
2047	PLI_q2
NA	PLI_q2
23390	PLI_q2
55810	PLI_q2
8233	PLI_q2
9734	PLI_q2
11044	PLI_q2
57144	PLI_q2
9794	PLI_q2
4041	PLI_q2
3696	PLI_q2
28996	PLI_q2
6885	PLI_q2
10096	PLI_q2
4603	PLI_q2
56896	PLI_q2
8237	PLI_q2
57695	PLI_q2
4012	PLI_q2
59343	PLI_q2
57461	PLI_q2
22936	PLI_q2
23500	PLI_q2
5295	PLI_q2
23133	PLI_q2
9868	PLI_q2
488	PLI_q2
5356	PLI_q2
6198	PLI_q2
NA	PLI_q2
9459	PLI_q2
2686	PLI_q2
6605	PLI_q2
3840	PLI_q2
23381	PLI_q2
NA	PLI_q2
10401	PLI_q2
10926	PLI_q2
7709	PLI_q2
9854	PLI_q2
5530	PLI_q2
8525	PLI_q2
3340	PLI_q2
283149	PLI_q2
4779	PLI_q2
9213	PLI_q2
26097	PLI_q2
4343	PLI_q2
139818	PLI_q2
4214	PLI_q2
4775	PLI_q2
56980	PLI_q2
1937	PLI_q2
7982	PLI_q2
23197	PLI_q2
2903	PLI_q2
9188	PLI_q2
55799	PLI_q2
51735	PLI_q2
51564	PLI_q2
23097	PLI_q2
10592	PLI_q2
815	PLI_q2
5036	PLI_q2
8742	PLI_q2
407977	PLI_q2
51343	PLI_q2
9063	PLI_q2
6643	PLI_q2
11260	PLI_q2
85407	PLI_q2
10664	PLI_q2
3249	PLI_q2
144108	PLI_q2
54545	PLI_q2
3312	PLI_q2
30827	PLI_q2
9746	PLI_q2
6103	PLI_q2
22870	PLI_q2
1121	PLI_q2
57181	PLI_q2
1363	PLI_q2
6097	PLI_q2
3572	PLI_q2
8242	PLI_q2
6432	PLI_q2
8603	PLI_q2
208	PLI_q2
9771	PLI_q2
4286	PLI_q2
2321	PLI_q2
6792	PLI_q2
79872	PLI_q2
93664	PLI_q2
57600	PLI_q2
NA	PLI_q2
25976	PLI_q2
4720	PLI_q2
7919	PLI_q2
2734	PLI_q2
1536	PLI_q2
51138	PLI_q2
2762	PLI_q2
5527	PLI_q2
8726	PLI_q2
6667	PLI_q2
2034	PLI_q2
27153	PLI_q2
5663	PLI_q2
6257	PLI_q2
5580	PLI_q2
79868	PLI_q2
NA	PLI_q2
140710	PLI_q2
57180	PLI_q2
4232	PLI_q2
23542	PLI_q2
56893	PLI_q2
5528	PLI_q2
89797	PLI_q2
80206	PLI_q2
6733	PLI_q2
55188	PLI_q2
9096	PLI_q2
1432	PLI_q2
1006	PLI_q2
1655	PLI_q2
2931	PLI_q2
57477	PLI_q2
56965	PLI_q2
7353	PLI_q2
11124	PLI_q2
6868	PLI_q2
84146	PLI_q2
7155	PLI_q2
84630	PLI_q2
9110	PLI_q2
79066	PLI_q2
84687	PLI_q2
8189	PLI_q2
23603	PLI_q2
30811	PLI_q2
5718	PLI_q2
118987	PLI_q2
64837	PLI_q2
535	PLI_q2
5500	PLI_q2
9758	PLI_q2
11338	PLI_q2
23043	PLI_q2
9211	PLI_q2
23291	PLI_q2
1911	PLI_q2
9877	PLI_q2
4440	PLI_q2
8812	PLI_q2
NA	PLI_q2
22889	PLI_q2
1974	PLI_q2
7465	PLI_q2
10097	PLI_q2
79618	PLI_q2
6683	PLI_q2
2562	PLI_q2
56949	PLI_q2
3608	PLI_q2
6531	PLI_q2
168850	PLI_q2
8277	PLI_q2
3930	PLI_q2
8554	PLI_q2
51455	PLI_q2
6416	PLI_q2
114793	PLI_q2
4899	PLI_q2
6492	PLI_q2
56850	PLI_q2
146057	PLI_q2
7189	PLI_q2
55827	PLI_q2
11141	PLI_q2
54812	PLI_q2
5937	PLI_q2
3547	PLI_q2
51571	PLI_q2
26059	PLI_q2
NA	PLI_q2
80315	PLI_q2
79012	PLI_q2
56257	PLI_q2
6598	PLI_q2
57154	PLI_q2
57727	PLI_q2
22884	PLI_q2
1456	PLI_q2
23154	PLI_q2
8893	PLI_q2
2491	PLI_q2
6729	PLI_q2
23008	PLI_q2
10640	PLI_q2
43	PLI_q2
2115	PLI_q2
659	PLI_q2
84447	PLI_q2
152330	PLI_q2
1742	PLI_q2
1809	PLI_q2
7186	PLI_q2
353274	PLI_q2
84950	PLI_q2
51194	PLI_q2
3189	PLI_q2
9569	PLI_q2
1479	PLI_q2
6780	PLI_q2
47	PLI_q2
4233	PLI_q2
57713	PLI_q2
60680	PLI_q2
NA	PLI_q2
10540	PLI_q2
200186	PLI_q2
79665	PLI_q2
8078	PLI_q2
6721	PLI_q2
1879	PLI_q2
10905	PLI_q2
205564	PLI_q2
90249	PLI_q2
NA	PLI_q2
10036	PLI_q2
7153	PLI_q2
254531	PLI_q2
9567	PLI_q2
26053	PLI_q2
9261	PLI_q2
93986	PLI_q2
23032	PLI_q2
3619	PLI_q2
54870	PLI_q2
3757	PLI_q2
8829	PLI_q2
4054	PLI_q2
84333	PLI_q2
4850	PLI_q2
5496	PLI_q2
26168	PLI_q2
51496	PLI_q2
NA	PLI_q2
860	PLI_q2
55696	PLI_q2
1602	PLI_q2
57030	PLI_q2
22864	PLI_q2
200081	PLI_q2
9456	PLI_q2
2965	PLI_q2
3716	PLI_q2
51460	PLI_q2
NA	PLI_q2
3718	PLI_q2
54464	PLI_q2
10507	PLI_q2
28969	PLI_q2
904	PLI_q2
9070	PLI_q2
10516	PLI_q2
2182	PLI_q2
6331	PLI_q2
4676	PLI_q2
5700	PLI_q2
55291	PLI_q2
84133	PLI_q2
5127	PLI_q2
55740	PLI_q2
26147	PLI_q2
2534	PLI_q2
7572	PLI_q2
26033	PLI_q2
29927	PLI_q2
5771	PLI_q2
84823	PLI_q2
4300	PLI_q2
83607	PLI_q2
57822	PLI_q2
9589	PLI_q2
481	PLI_q2
1808	PLI_q2
79576	PLI_q2
5706	PLI_q2
2891	PLI_q2
80725	PLI_q2
4067	PLI_q2
9331	PLI_q2
7764	PLI_q2
1620	PLI_q2
10061	PLI_q2
4193	PLI_q2
8745	PLI_q2
1857	PLI_q2
8546	PLI_q2
54815	PLI_q2
9697	PLI_q2
5577	PLI_q2
1500	PLI_q2
3326	PLI_q2
9790	PLI_q2
10235	PLI_q2
5311	PLI_q2
9828	PLI_q2
266727	PLI_q2
2120	PLI_q2
55785	PLI_q2
28952	PLI_q2
64840	PLI_q2
23644	PLI_q2
2782	PLI_q2
54799	PLI_q2
9542	PLI_q2
83860	PLI_q2
55015	PLI_q2
4217	PLI_q2
29110	PLI_q2
NA	PLI_q2
5929	PLI_q2
22	PLI_q2
79733	PLI_q2
7799	PLI_q2
2140	PLI_q2
8897	PLI_q2
23191	PLI_q2
2801	PLI_q2
22806	PLI_q2
367	PLI_q2
3631	PLI_q2
7414	PLI_q2
10419	PLI_q2
6125	PLI_q2
9873	PLI_q2
9778	PLI_q2
1540	PLI_q2
NA	PLI_q2
5803	PLI_q2
3082	PLI_q2
7453	PLI_q2
51622	PLI_q2
890	PLI_q2
6299	PLI_q2
22849	PLI_q2
51479	PLI_q2
10399	PLI_q2
113251	PLI_q2
57332	PLI_q2
22823	PLI_q2
9948	PLI_q2
2898	PLI_q2
5471	PLI_q2
7068	PLI_q2
NA	PLI_q2
23774	PLI_q2
55683	PLI_q2
1938	PLI_q2
818	PLI_q2
56776	PLI_q2
5604	PLI_q2
57130	PLI_q2
29915	PLI_q2
56894	PLI_q2
59277	PLI_q2
143279	PLI_q2
22853	PLI_q2
9478	PLI_q2
5583	PLI_q2
152273	PLI_q2
23705	PLI_q2
4976	PLI_q2
51588	PLI_q2
10987	PLI_q2
27324	PLI_q2
NA	PLI_q2
85451	PLI_q2
3654	PLI_q2
143686	PLI_q2
10605	PLI_q2
4790	PLI_q2
6502	PLI_q2
4212	PLI_q2
6122	PLI_q2
3037	PLI_q2
10730	PLI_q2
1184	PLI_q2
8664	PLI_q2
5315	PLI_q2
5126	PLI_q2
10892	PLI_q2
54861	PLI_q2
6760	PLI_q2
7182	PLI_q2
5253	PLI_q2
5347	PLI_q2
55366	PLI_q2
54805	PLI_q2
10291	PLI_q2
23186	PLI_q2
84446	PLI_q2
5362	PLI_q2
84549	PLI_q2
782	PLI_q2
4841	PLI_q2
27154	PLI_q2
92	PLI_q2
8833	PLI_q2
29843	PLI_q2
1173	PLI_q2
2037	PLI_q2
4673	PLI_q2
216	PLI_q2
8021	PLI_q2
150094	PLI_q2
116138	PLI_q2
57118	PLI_q2
4967	PLI_q2
2567	PLI_q2
NA	PLI_q2
1452	PLI_q2
23168	PLI_q2
7224	PLI_q2
54556	PLI_q2
55737	PLI_q2
10716	PLI_q2
3276	PLI_q2
4478	PLI_q2
5719	PLI_q2
55571	PLI_q2
1436	PLI_q2
79710	PLI_q2
4000	PLI_q2
121551	PLI_q2
5629	PLI_q2
23384	PLI_q2
55914	PLI_q2
2114	PLI_q2
80336	PLI_q2
284	PLI_q2
1408	PLI_q2
1182	PLI_q2
462	PLI_q2
140460	PLI_q2
4128	PLI_q2
161357	PLI_q2
23543	PLI_q2
7398	PLI_q2
131405	PLI_q2
152789	PLI_q2
93	PLI_q2
25792	PLI_q2
NA	PLI_q2
NA	PLI_q2
9229	PLI_q2
3836	PLI_q2
9844	PLI_q2
NA	PLI_q2
9564	PLI_q2
NA	PLI_q2
8533	PLI_q2
9406	PLI_q2
65117	PLI_q2
23654	PLI_q2
23200	PLI_q2
10395	PLI_q2
56899	PLI_q2
55252	PLI_q2
132864	PLI_q2
23598	PLI_q2
158747	PLI_q2
26091	PLI_q2
58155	PLI_q2
220988	PLI_q2
57555	PLI_q2
51466	PLI_q2
55269	PLI_q2
9092	PLI_q2
8405	PLI_q2
7392	PLI_q2
80895	PLI_q2
55219	PLI_q2
8761	PLI_q2
1007	PLI_q2
11127	PLI_q2
2649	PLI_q2
23361	PLI_q2
6670	PLI_q2
NA	PLI_q2
55082	PLI_q2
23309	PLI_q2
86	PLI_q2
9509	PLI_q2
55787	PLI_q2
4644	PLI_q2
22974	PLI_q2
51062	PLI_q2
4605	PLI_q2
5160	PLI_q2
57532	PLI_q2
NA	PLI_q2
81603	PLI_q2
6426	PLI_q2
219988	PLI_q2
144165	PLI_q2
5784	PLI_q2
54552	PLI_q2
22839	PLI_q2
22893	PLI_q2
1453	PLI_q2
6535	PLI_q2
6910	PLI_q2
4820	PLI_q2
395	PLI_q2
84978	PLI_q2
6586	PLI_q2
23258	PLI_q2
51132	PLI_q2
83931	PLI_q2
9733	PLI_q2
8036	PLI_q2
658	PLI_q2
51182	PLI_q2
51582	PLI_q2
4882	PLI_q2
9334	PLI_q2
50809	PLI_q2
506	PLI_q2
54557	PLI_q2
162	PLI_q2
23256	PLI_q2
2802	PLI_q2
63967	PLI_q2
81035	PLI_q2
4298	PLI_q2
526	PLI_q2
4929	PLI_q2
11184	PLI_q2
4520	PLI_q2
10714	PLI_q2
116988	PLI_q2
29993	PLI_q2
NA	PLI_q2
25948	PLI_q2
79142	PLI_q2
50650	PLI_q2
7454	PLI_q2
8204	PLI_q2
8480	PLI_q2
51441	PLI_q2
6129	PLI_q2
5550	PLI_q2
23028	PLI_q2
4921	PLI_q2
1288	PLI_q2
10109	PLI_q2
222950	PLI_q2
55119	PLI_q2
7021	PLI_q2
3984	PLI_q2
4862	PLI_q2
4211	PLI_q2
4139	PLI_q2
23054	PLI_q2
154743	PLI_q2
4781	PLI_q2
23264	PLI_q2
10076	PLI_q2
26205	PLI_q2
26043	PLI_q2
4904	PLI_q2
23014	PLI_q2
139716	PLI_q2
9631	PLI_q2
